fotograma,tipo_objeto,confianza,id_track,x1,y1,x2,y2,flag_plate,conf_plate,mx1,my1,mx2,my2,texto_matricula
2381,car,0.719,2078,1429,322,1513,382,0,0.000,0,0,0,0,
2381,car,0.469,2094,1383,325,1428,358,0,0.000,0,0,0,0,
2381,car,0.268,2106,1388,323,1447,362,0,0.000,0,0,0,0,
2381,car,0.491,2113,1365,323,1396,357,0,0.000,0,0,0,0,
2381,car,0.573,2126,1342,322,1380,353,0,0.000,0,0,0,0,
2381,car,0.566,2158,1100,312,1170,346,0,0.000,0,0,0,0,
2382,car,0.666,2014,1284,317,1338,352,0,0.000,0,0,0,0,
2382,car,0.721,2078,1429,322,1513,382,1,0.300,1458,348,1503,358,M
2382,car,0.472,2094,1383,325,1428,358,0,0.000,0,0,0,0,
2382,car,0.279,2106,1388,323,1447,362,0,0.000,0,0,0,0,
2382,car,0.492,2113,1364,323,1395,357,0,0.000,0,0,0,0,
2382,car,0.571,2126,1342,322,1380,353,0,0.000,0,0,0,0,
2382,car,0.576,2158,1101,311,1171,346,0,0.000,0,0,0,0,
2383,car,0.665,2014,1283,318,1337,351,0,0.000,0,0,0,0,
2383,car,0.721,2078,1429,322,1513,382,1,0.300,1460,348,1503,358,M
2383,car,0.466,2094,1383,325,1428,358,0,0.000,0,0,0,0,
2383,car,0.271,2106,1388,323,1446,362,0,0.000,0,0,0,0,
2383,car,0.490,2113,1364,323,1396,357,0,0.000,0,0,0,0,
2383,car,0.568,2126,1343,322,1380,353,0,0.000,0,0,0,0,
2383,car,0.532,2158,1103,312,1172,346,0,0.000,0,0,0,0,
2384,car,0.596,2014,1283,318,1336,350,0,0.000,0,0,0,0,
2384,car,0.726,2078,1429,322,1513,382,1,0.300,1460,348,1503,358,MM
2384,car,0.468,2094,1383,325,1428,358,0,0.000,0,0,0,0,
2384,car,0.267,2106,1388,323,1446,362,0,0.000,0,0,0,0,
2384,car,0.491,2113,1364,323,1396,357,0,0.000,0,0,0,0,
2384,car,0.569,2126,1343,322,1381,353,0,0.000,0,0,0,0,
2384,car,0.593,2158,1105,312,1174,346,0,0.000,0,0,0,0,
2385,car,0.559,2014,1278,317,1332,350,0,0.000,0,0,0,0,
2385,car,0.721,2078,1429,322,1513,382,1,0.300,1460,348,1503,358,MM
2385,car,0.473,2094,1383,325,1428,358,0,0.000,0,0,0,0,
2385,car,0.272,2106,1387,323,1446,362,0,0.000,0,0,0,0,
2385,car,0.488,2113,1364,323,1396,357,0,0.000,0,0,0,0,
2385,car,0.571,2126,1343,322,1381,353,0,0.000,0,0,0,0,
2385,car,0.559,2158,1108,312,1175,347,0,0.000,0,0,0,0,
2386,car,0.534,2014,1273,317,1327,350,0,0.000,0,0,0,0,
2386,car,0.719,2078,1429,322,1513,382,1,0.300,1460,348,1503,358,UMMU
2386,car,0.472,2094,1383,325,1428,358,0,0.000,0,0,0,0,
2386,car,0.263,2106,1387,323,1446,362,0,0.000,0,0,0,0,
2386,car,0.487,2113,1364,323,1396,357,0,0.000,0,0,0,0,
2386,car,0.569,2126,1343,322,1381,353,0,0.000,0,0,0,0,
2386,car,0.564,2158,1112,314,1176,346,0,0.000,0,0,0,0,
2386,car,0.422,2162,1296,318,1350,349,0,0.000,0,0,0,0,
2387,car,0.528,2014,1268,316,1323,351,0,0.000,0,0,0,0,
2387,car,0.718,2078,1429,322,1513,382,1,0.300,1458,348,1503,358,UMMU
2387,car,0.470,2094,1383,325,1428,358,0,0.000,0,0,0,0,
2387,car,0.268,2106,1387,323,1446,362,0,0.000,0,0,0,0,
2387,car,0.489,2113,1364,323,1396,357,0,0.000,0,0,0,0,
2387,car,0.569,2126,1343,321,1382,353,0,0.000,0,0,0,0,
2387,car,0.568,2158,1117,315,1177,346,0,0.000,0,0,0,0,
2387,car,0.419,2162,1298,318,1352,350,0,0.000,0,0,0,0,
2388,car,0.506,2014,1272,316,1326,351,0,0.000,0,0,0,0,
2388,car,0.716,2078,1429,322,1513,382,1,0.300,1458,348,1503,358,UMMU
2388,car,0.473,2094,1383,325,1428,359,0,0.000,0,0,0,0,
2388,car,0.279,2106,1387,323,1447,363,0,0.000,0,0,0,0,
2388,car,0.474,2113,1364,323,1396,357,0,0.000,0,0,0,0,
2388,car,0.573,2126,1343,322,1381,353,0,0.000,0,0,0,0,
2388,car,0.526,2158,1122,317,1179,346,0,0.000,0,0,0,0,
2388,car,0.430,2162,1297,318,1351,349,0,0.000,0,0,0,0,
2389,car,0.489,2014,1268,316,1324,352,0,0.000,0,0,0,0,
2389,car,0.716,2078,1429,322,1513,382,1,0.300,1458,348,1503,358,UMMU
2389,car,0.470,2094,1383,325,1428,359,0,0.000,0,0,0,0,
2389,car,0.274,2106,1386,323,1447,363,0,0.000,0,0,0,0,
2389,car,0.474,2113,1364,323,1396,357,0,0.000,0,0,0,0,
2389,car,0.567,2126,1343,321,1381,353,0,0.000,0,0,0,0,
2389,car,0.500,2158,1124,317,1181,346,0,0.000,0,0,0,0,
2389,car,0.434,2162,1296,317,1351,349,0,0.000,0,0,0,0,
2389,car,0.371,2164,1114,315,1175,345,0,0.000,0,0,0,0,
2390,car,0.461,2014,1269,316,1325,352,0,0.000,0,0,0,0,
2390,car,0.710,2078,1429,322,1513,382,1,0.300,1460,348,1503,358,UMMU
2390,car,0.468,2094,1383,324,1429,359,0,0.000,0,0,0,0,
2390,car,0.285,2106,1386,323,1447,364,0,0.000,0,0,0,0,
2390,car,0.477,2113,1363,323,1396,357,0,0.000,0,0,0,0,
2390,car,0.561,2126,1343,322,1381,353,0,0.000,0,0,0,0,
2390,car,0.503,2158,1124,316,1181,346,0,0.000,0,0,0,0,
2390,car,0.447,2162,1294,317,1349,350,0,0.000,0,0,0,0,
2390,car,0.545,2165,1278,317,1339,352,0,0.000,0,0,0,0,
2391,car,0.452,2014,1269,316,1324,352,0,0.000,0,0,0,0,
2391,car,0.714,2078,1429,322,1513,382,1,0.300,1460,348,1503,358,UMMU
2391,car,0.472,2094,1383,324,1429,359,0,0.000,0,0,0,0,
2391,car,0.285,2106,1386,323,1448,364,0,0.000,0,0,0,0,
2391,car,0.474,2113,1364,323,1397,357,0,0.000,0,0,0,0,
2391,car,0.556,2126,1343,322,1381,353,0,0.000,0,0,0,0,
2391,car,0.496,2158,1125,316,1182,346,0,0.000,0,0,0,0,
2391,car,0.441,2162,1295,317,1348,349,0,0.000,0,0,0,0,
2391,car,0.509,2165,1279,317,1338,351,0,0.000,0,0,0,0,
2391,car,0.311,2164,1117,314,1177,344,0,0.000,0,0,0,0,
2392,car,0.455,2014,1266,316,1319,351,0,0.000,0,0,0,0,
2392,car,0.712,2078,1429,322,1513,382,1,0.300,1460,348,1503,358,UMMU
2392,car,0.472,2094,1382,324,1428,359,0,0.000,0,0,0,0,
2392,car,0.284,2106,1386,323,1448,364,0,0.000,0,0,0,0,
2392,car,0.473,2113,1365,323,1398,357,0,0.000,0,0,0,0,
2392,car,0.541,2126,1343,322,1380,352,0,0.000,0,0,0,0,
2392,car,0.392,2158,1128,317,1184,346,0,0.000,0,0,0,0,
2392,car,0.441,2162,1298,317,1349,348,0,0.000,0,0,0,0,
2392,car,0.469,2165,1276,318,1335,350,0,0.000,0,0,0,0,
2393,car,0.460,2014,1264,317,1316,351,0,0.000,0,0,0,0,
2393,car,0.709,2078,1429,322,1513,382,1,0.300,1460,348,1503,358,UMMU
2393,car,0.483,2094,1383,324,1429,359,0,0.000,0,0,0,0,
2393,car,0.293,2106,1386,323,1448,364,0,0.000,0,0,0,0,
2393,car,0.477,2113,1365,323,1398,357,0,0.000,0,0,0,0,
2393,car,0.552,2126,1343,322,1381,352,0,0.000,0,0,0,0,
2393,car,0.413,2158,1130,317,1185,346,0,0.000,0,0,0,0,
2393,car,0.446,2162,1299,318,1349,348,0,0.000,0,0,0,0,
2393,car,0.465,2165,1275,318,1334,351,0,0.000,0,0,0,0,
2394,car,0.484,2014,1261,318,1314,352,0,0.000,0,0,0,0,
2394,car,0.705,2078,1429,322,1513,382,1,0.300,1460,348,1503,358,UMMU
2394,car,0.466,2094,1383,324,1429,359,0,0.000,0,0,0,0,
2394,car,0.293,2106,1386,323,1448,364,0,0.000,0,0,0,0,
2394,car,0.478,2113,1366,323,1398,357,0,0.000,0,0,0,0,
2394,car,0.552,2126,1343,322,1380,352,0,0.000,0,0,0,0,
2394,car,0.438,2158,1131,316,1186,345,0,0.000,0,0,0,0,
2394,car,0.445,2162,1300,318,1349,348,0,0.000,0,0,0,0,
2394,car,0.442,2165,1273,318,1333,351,0,0.000,0,0,0,0,
2395,car,0.517,2014,1261,318,1313,352,0,0.000,0,0,0,0,
2395,car,0.702,2078,1429,322,1513,382,1,0.300,1460,348,1503,358,UMMU
2395,car,0.473,2094,1382,324,1428,359,0,0.000,0,0,0,0,
2395,car,0.289,2106,1386,323,1448,364,0,0.000,0,0,0,0,
2395,car,0.470,2113,1367,323,1399,357,0,0.000,0,0,0,0,
2395,car,0.551,2126,1342,322,1380,352,0,0.000,0,0,0,0,
2395,car,0.497,2158,1131,316,1187,346,0,0.000,0,0,0,0,
2395,car,0.463,2162,1300,318,1348,348,0,0.000,0,0,0,0,
2395,car,0.496,2165,1275,318,1335,351,0,0.000,0,0,0,0,
2395,car,0.279,2164,1120,311,1185,343,0,0.000,0,0,0,0,
2396,car,0.460,2014,1261,318,1312,351,0,0.000,0,0,0,0,
2396,car,0.702,2078,1429,322,1513,382,1,0.300,1460,348,1503,358,UMMU
2396,car,0.475,2094,1382,324,1428,359,0,0.000,0,0,0,0,
2396,car,0.294,2106,1387,323,1448,364,0,0.000,0,0,0,0,
2396,car,0.469,2113,1367,323,1399,357,0,0.000,0,0,0,0,
2396,car,0.558,2126,1342,322,1380,352,0,0.000,0,0,0,0,
2396,car,0.414,2158,1132,316,1188,346,0,0.000,0,0,0,0,
2396,car,0.497,2162,1295,318,1345,349,0,0.000,0,0,0,0,
2397,car,0.418,2014,1262,317,1311,350,0,0.000,0,0,0,0,
2397,car,0.702,2078,1429,322,1513,382,1,0.300,1460,348,1503,358,UMMU
2397,car,0.472,2094,1382,324,1428,359,0,0.000,0,0,0,0,
2397,car,0.294,2106,1387,323,1448,364,0,0.000,0,0,0,0,
2397,car,0.472,2113,1367,323,1399,357,0,0.000,0,0,0,0,
2397,car,0.558,2126,1342,322,1380,352,0,0.000,0,0,0,0,
2397,car,0.378,2158,1134,316,1189,346,0,0.000,0,0,0,0,
2397,car,0.522,2162,1296,318,1345,349,0,0.000,0,0,0,0,
2398,car,0.400,2014,1261,318,1307,350,0,0.000,0,0,0,0,
2398,car,0.708,2078,1429,322,1513,382,1,0.300,1460,348,1503,358,M
2398,car,0.478,2094,1382,324,1428,359,0,0.000,0,0,0,0,
2398,car,0.289,2106,1386,323,1448,364,0,0.000,0,0,0,0,
2398,car,0.461,2113,1367,323,1399,357,0,0.000,0,0,0,0,
2398,car,0.545,2126,1343,322,1380,352,0,0.000,0,0,0,0,
2398,car,0.343,2158,1135,316,1189,345,0,0.000,0,0,0,0,
2398,car,0.532,2162,1299,318,1345,348,0,0.000,0,0,0,0,
2399,car,0.414,2014,1260,318,1305,349,0,0.000,0,0,0,0,
2399,car,0.703,2078,1429,322,1513,382,1,0.300,1460,348,1503,358,M
2399,car,0.487,2094,1382,324,1428,359,0,0.000,0,0,0,0,
2399,car,0.287,2106,1386,323,1447,364,0,0.000,0,0,0,0,
2399,car,0.473,2113,1367,323,1399,357,0,0.000,0,0,0,0,
2399,car,0.558,2126,1343,322,1380,352,0,0.000,0,0,0,0,
2399,car,0.300,2158,1137,316,1189,345,0,0.000,0,0,0,0,
2399,car,0.534,2162,1300,318,1345,348,0,0.000,0,0,0,0,
2400,car,0.408,2014,1258,318,1303,350,0,0.000,0,0,0,0,
2400,car,0.722,2078,1429,322,1513,382,1,0.300,1460,348,1503,358,M
2400,car,0.483,2094,1383,324,1429,359,0,0.000,0,0,0,0,
2400,car,0.274,2106,1386,323,1448,365,0,0.000,0,0,0,0,
2400,car,0.469,2113,1364,323,1396,357,0,0.000,0,0,0,0,
2400,car,0.559,2126,1343,322,1381,352,0,0.000,0,0,0,0,
2400,car,0.366,2158,1138,315,1192,345,0,0.000,0,0,0,0,
2400,car,0.525,2162,1300,318,1345,348,0,0.000,0,0,0,0,
2401,car,0.463,2014,1256,318,1303,350,0,0.000,0,0,0,0,
2401,car,0.724,2078,1429,322,1513,382,1,0.300,1460,348,1503,358,M
2401,car,0.476,2094,1382,324,1429,359,0,0.000,0,0,0,0,
2401,car,0.264,2106,1386,323,1448,365,0,0.000,0,0,0,0,
2401,car,0.470,2113,1363,323,1396,357,0,0.000,0,0,0,0,
2401,car,0.556,2126,1343,322,1381,352,0,0.000,0,0,0,0,
2401,car,0.412,2158,1136,315,1193,346,0,0.000,0,0,0,0,
2401,car,0.526,2162,1300,319,1345,348,0,0.000,0,0,0,0,
2402,car,0.431,2014,1256,318,1303,351,0,0.000,0,0,0,0,
2402,car,0.719,2078,1429,322,1513,382,1,0.300,1460,348,1504,358,M
2402,car,0.482,2094,1383,324,1429,359,0,0.000,0,0,0,0,
2402,car,0.271,2106,1386,323,1448,365,0,0.000,0,0,0,0,
2402,car,0.470,2113,1362,323,1395,357,0,0.000,0,0,0,0,
2402,car,0.556,2126,1343,322,1381,352,0,0.000,0,0,0,0,
2402,car,0.441,2158,1136,314,1194,346,0,0.000,0,0,0,0,
2402,car,0.523,2162,1301,319,1346,348,0,0.000,0,0,0,0,
2403,car,0.406,2014,1257,318,1304,351,0,0.000,0,0,0,0,
2403,car,0.725,2078,1429,322,1513,382,1,0.300,1460,348,1504,358,M
2403,car,0.480,2094,1383,324,1429,359,0,0.000,0,0,0,0,
2403,car,0.265,2106,1386,323,1447,365,0,0.000,0,0,0,0,
2403,car,0.479,2113,1361,323,1395,357,0,0.000,0,0,0,0,
2403,car,0.562,2126,1343,322,1382,352,0,0.000,0,0,0,0,
2403,car,0.408,2158,1138,314,1195,346,0,0.000,0,0,0,0,
2403,car,0.510,2162,1301,319,1346,348,0,0.000,0,0,0,0,
2404,car,0.460,2014,1257,318,1303,351,0,0.000,0,0,0,0,
2404,car,0.723,2078,1429,322,1513,382,1,0.300,1460,348,1503,358,M
2404,car,0.477,2094,1383,324,1429,359,0,0.000,0,0,0,0,
2404,car,0.269,2106,1386,323,1447,365,0,0.000,0,0,0,0,
2404,car,0.481,2113,1360,323,1394,357,0,0.000,0,0,0,0,
2404,car,0.566,2126,1344,322,1382,352,0,0.000,0,0,0,0,
2404,car,0.410,2158,1140,314,1196,346,0,0.000,0,0,0,0,
2404,car,0.504,2162,1301,319,1346,348,0,0.000,0,0,0,0,
2405,car,0.413,2014,1256,318,1302,351,0,0.000,0,0,0,0,
2405,car,0.724,2078,1429,322,1513,382,1,0.300,1460,348,1504,358,M
2405,car,0.477,2094,1383,325,1430,359,0,0.000,0,0,0,0,
2405,car,0.269,2106,1386,323,1447,365,0,0.000,0,0,0,0,
2405,car,0.473,2113,1360,323,1394,357,0,0.000,0,0,0,0,
2405,car,0.558,2126,1343,322,1382,352,0,0.000,0,0,0,0,
2405,car,0.394,2158,1142,315,1196,346,0,0.000,0,0,0,0,
2405,car,0.514,2162,1301,319,1346,348,0,0.000,0,0,0,0,
2406,car,0.409,2014,1256,318,1302,351,0,0.000,0,0,0,0,
2406,car,0.726,2078,1429,322,1513,382,1,0.300,1460,348,1504,358,M
2406,car,0.474,2094,1383,325,1429,359,0,0.000,0,0,0,0,
2406,car,0.259,2106,1386,323,1447,365,0,0.000,0,0,0,0,
2406,car,0.488,2113,1360,323,1394,357,0,0.000,0,0,0,0,
2406,car,0.560,2126,1343,322,1382,353,0,0.000,0,0,0,0,
2406,car,0.389,2158,1144,315,1197,346,0,0.000,0,0,0,0,
2406,car,0.512,2162,1301,319,1346,349,0,0.000,0,0,0,0,
2407,car,0.439,2014,1256,318,1302,351,0,0.000,0,0,0,0,
2407,car,0.727,2078,1429,322,1513,382,1,0.300,1460,348,1504,358,MM
2407,car,0.484,2094,1383,324,1430,359,0,0.000,0,0,0,0,
2407,car,0.262,2106,1386,323,1447,365,0,0.000,0,0,0,0,
2407,car,0.486,2113,1359,323,1394,357,0,0.000,0,0,0,0,
2407,car,0.562,2126,1343,322,1383,353,0,0.000,0,0,0,0,
2407,car,0.473,2158,1148,315,1199,345,0,0.000,0,0,0,0,
2407,car,0.508,2162,1301,318,1346,349,0,0.000,0,0,0,0,
2408,car,0.444,2014,1257,318,1301,351,0,0.000,0,0,0,0,
2408,car,0.723,2078,1429,322,1513,382,1,0.300,1460,348,1504,358,MM
2408,car,0.487,2094,1383,324,1430,359,0,0.000,0,0,0,0,
2408,car,0.266,2106,1386,323,1446,365,0,0.000,0,0,0,0,
2408,car,0.483,2113,1360,323,1395,357,0,0.000,0,0,0,0,
2408,car,0.558,2126,1343,322,1382,352,0,0.000,0,0,0,0,
2408,car,0.510,2158,1149,314,1200,345,0,0.000,0,0,0,0,
2408,car,0.525,2162,1301,318,1345,348,0,0.000,0,0,0,0,
2409,car,0.427,2014,1257,318,1301,350,0,0.000,0,0,0,0,
2409,car,0.725,2078,1429,322,1513,382,1,0.300,1460,348,1504,358,MM
2409,car,0.476,2094,1383,325,1430,359,0,0.000,0,0,0,0,
2409,car,0.273,2106,1386,323,1446,365,0,0.000,0,0,0,0,
2409,car,0.479,2113,1361,323,1396,357,0,0.000,0,0,0,0,
2409,car,0.545,2126,1343,322,1382,352,0,0.000,0,0,0,0,
2409,car,0.527,2158,1150,314,1200,345,0,0.000,0,0,0,0,
2409,car,0.525,2162,1302,318,1345,348,0,0.000,0,0,0,0,
2410,car,0.447,2014,1256,318,1300,350,0,0.000,0,0,0,0,
2410,car,0.725,2078,1429,322,1513,382,1,0.300,1460,348,1504,358,MM
2410,car,0.482,2094,1383,324,1430,359,0,0.000,0,0,0,0,
2410,car,0.273,2106,1386,323,1446,365,0,0.000,0,0,0,0,
2410,car,0.470,2113,1361,323,1396,357,0,0.000,0,0,0,0,
2410,car,0.555,2126,1343,322,1382,352,0,0.000,0,0,0,0,
2410,car,0.527,2158,1151,314,1200,345,0,0.000,0,0,0,0,
2410,car,0.527,2162,1302,318,1344,348,0,0.000,0,0,0,0,
2411,car,0.439,2014,1256,319,1299,350,0,0.000,0,0,0,0,
2411,car,0.728,2078,1429,322,1513,382,1,0.300,1460,348,1504,358,UMMI
2411,car,0.484,2094,1383,324,1430,359,0,0.000,0,0,0,0,
2411,car,0.278,2106,1386,323,1447,365,0,0.000,0,0,0,0,
2411,car,0.474,2113,1361,323,1396,357,0,0.000,0,0,0,0,
2411,car,0.552,2126,1343,322,1382,352,0,0.000,0,0,0,0,
2411,car,0.513,2158,1151,313,1200,345,0,0.000,0,0,0,0,
2411,car,0.534,2162,1302,319,1344,347,0,0.000,0,0,0,0,
2412,car,0.391,2014,1255,319,1297,349,0,0.000,0,0,0,0,
2412,car,0.724,2078,1429,322,1513,382,1,0.300,1460,348,1504,358,UMMI
2412,car,0.470,2094,1383,325,1430,359,0,0.000,0,0,0,0,
2412,car,0.292,2106,1387,323,1446,364,0,0.000,0,0,0,0,
2412,car,0.473,2113,1362,323,1397,357,0,0.000,0,0,0,0,
2412,car,0.542,2126,1343,322,1382,352,0,0.000,0,0,0,0,
2412,car,0.541,2158,1152,313,1201,345,0,0.000,0,0,0,0,
2412,car,0.527,2162,1302,318,1344,347,0,0.000,0,0,0,0,
2413,car,0.323,2014,1254,319,1296,349,0,0.000,0,0,0,0,
2413,car,0.729,2078,1429,322,1513,382,1,0.300,1460,348,1503,358,UMMI
2413,car,0.467,2094,1383,325,1430,359,0,0.000,0,0,0,0,
2413,car,0.283,2106,1387,323,1446,364,0,0.000,0,0,0,0,
2413,car,0.467,2113,1363,323,1397,357,0,0.000,0,0,0,0,
2413,car,0.539,2126,1343,322,1382,352,0,0.000,0,0,0,0,
2413,car,0.520,2158,1153,313,1201,345,0,0.000,0,0,0,0,
2413,car,0.518,2162,1302,318,1344,347,0,0.000,0,0,0,0,
2414,car,0.281,2014,1254,318,1295,348,0,0.000,0,0,0,0,
2414,car,0.720,2078,1429,322,1512,382,1,0.300,1460,348,1503,358,UMMI
2414,car,0.456,2094,1384,325,1430,359,0,0.000,0,0,0,0,
2414,car,0.298,2106,1387,323,1446,364,0,0.000,0,0,0,0,
2414,car,0.486,2113,1364,323,1398,357,0,0.000,0,0,0,0,
2414,car,0.553,2126,1343,322,1382,352,0,0.000,0,0,0,0,
2414,car,0.563,2158,1153,314,1201,345,0,0.000,0,0,0,0,
2414,car,0.526,2162,1299,317,1343,348,0,0.000,0,0,0,0,
2415,car,0.309,2014,1255,319,1295,348,0,0.000,0,0,0,0,
2415,car,0.720,2078,1429,322,1512,382,1,0.300,1460,348,1503,358,UMMI
2415,car,0.464,2094,1384,325,1430,359,0,0.000,0,0,0,0,
2415,car,0.293,2106,1387,323,1446,364,0,0.000,0,0,0,0,
2415,car,0.481,2113,1365,323,1399,357,0,0.000,0,0,0,0,
2415,car,0.543,2126,1343,322,1382,352,0,0.000,0,0,0,0,
2415,car,0.577,2158,1154,314,1200,345,0,0.000,0,0,0,0,
2415,car,0.523,2162,1298,317,1342,348,0,0.000,0,0,0,0,
2416,car,0.323,2014,1255,319,1294,347,0,0.000,0,0,0,0,
2416,car,0.721,2078,1429,322,1512,382,1,0.300,1460,348,1503,358,UMMI
2416,car,0.457,2094,1383,325,1430,359,0,0.000,0,0,0,0,
2416,car,0.284,2106,1387,323,1446,364,0,0.000,0,0,0,0,
2416,car,0.484,2113,1365,323,1399,357,0,0.000,0,0,0,0,
2416,car,0.544,2126,1343,322,1382,352,0,0.000,0,0,0,0,
2416,car,0.612,2158,1155,314,1200,345,0,0.000,0,0,0,0,
2416,car,0.510,2162,1297,317,1342,348,0,0.000,0,0,0,0,
2416,car,0.324,2167,1251,318,1287,345,0,0.000,0,0,0,0,
2417,car,0.256,2014,1254,318,1293,347,0,0.000,0,0,0,0,
2417,car,0.717,2078,1429,322,1512,382,1,0.300,1460,348,1503,358,UMMI
2417,car,0.461,2094,1383,325,1430,359,0,0.000,0,0,0,0,
2417,car,0.294,2106,1387,323,1447,364,0,0.000,0,0,0,0,
2417,car,0.491,2113,1365,323,1399,357,0,0.000,0,0,0,0,
2417,car,0.548,2126,1343,322,1383,353,0,0.000,0,0,0,0,
2417,car,0.576,2158,1155,314,1201,345,0,0.000,0,0,0,0,
2417,car,0.537,2162,1297,317,1342,348,0,0.000,0,0,0,0,
2417,car,0.311,2167,1249,318,1286,345,0,0.000,0,0,0,0,
2418,car,0.715,2078,1429,322,1512,382,1,0.300,1460,348,1503,358,UMMI
2418,car,0.460,2094,1383,325,1430,359,0,0.000,0,0,0,0,
2418,car,0.287,2106,1387,323,1447,364,0,0.000,0,0,0,0,
2418,car,0.487,2113,1366,323,1399,357,0,0.000,0,0,0,0,
2418,car,0.550,2126,1343,322,1382,353,0,0.000,0,0,0,0,
2418,car,0.555,2158,1156,314,1201,345,0,0.000,0,0,0,0,
2418,car,0.519,2162,1297,317,1342,348,0,0.000,0,0,0,0,
2418,car,0.291,2167,1250,318,1285,345,0,0.000,0,0,0,0,
2419,car,0.719,2078,1428,322,1512,382,1,0.300,1460,348,1503,358,UMMI
2419,car,0.459,2094,1383,325,1430,359,0,0.000,0,0,0,0,
2419,car,0.290,2106,1387,323,1447,364,0,0.000,0,0,0,0,
2419,car,0.499,2113,1365,323,1399,357,0,0.000,0,0,0,0,
2419,car,0.552,2126,1343,322,1382,352,0,0.000,0,0,0,0,
2419,car,0.541,2158,1156,313,1202,345,0,0.000,0,0,0,0,
2419,car,0.537,2162,1297,317,1342,348,0,0.000,0,0,0,0,
2419,car,0.288,2167,1250,319,1284,344,0,0.000,0,0,0,0,
2420,car,0.714,2078,1428,322,1512,382,1,0.300,1460,348,1503,358,III
2420,car,0.457,2094,1383,325,1430,359,0,0.000,0,0,0,0,
2420,car,0.286,2106,1387,323,1447,364,0,0.000,0,0,0,0,
2420,car,0.497,2113,1365,323,1399,357,0,0.000,0,0,0,0,
2420,car,0.546,2126,1343,322,1382,352,0,0.000,0,0,0,0,
2420,car,0.563,2158,1156,313,1202,345,0,0.000,0,0,0,0,
2420,car,0.527,2162,1297,318,1342,348,0,0.000,0,0,0,0,
2420,car,0.312,2167,1250,319,1284,344,0,0.000,0,0,0,0,
2421,car,0.714,2078,1428,322,1512,382,1,0.300,1460,348,1503,358,III
2421,car,0.465,2094,1383,325,1430,359,0,0.000,0,0,0,0,
2421,car,0.283,2106,1387,323,1446,364,0,0.000,0,0,0,0,
2421,car,0.490,2113,1365,323,1398,357,0,0.000,0,0,0,0,
2421,car,0.553,2126,1343,322,1382,352,0,0.000,0,0,0,0,
2421,car,0.588,2158,1156,314,1202,346,0,0.000,0,0,0,0,
2421,car,0.523,2162,1297,317,1343,348,0,0.000,0,0,0,0,
2421,car,0.313,2167,1249,318,1284,343,0,0.000,0,0,0,0,
2422,car,0.715,2078,1429,322,1512,382,1,0.300,1460,348,1503,358,III
2422,car,0.458,2094,1383,325,1430,359,0,0.000,0,0,0,0,
2422,car,0.291,2106,1387,323,1447,364,0,0.000,0,0,0,0,
2422,car,0.498,2113,1366,323,1399,357,0,0.000,0,0,0,0,
2422,car,0.554,2126,1343,322,1382,352,0,0.000,0,0,0,0,
2422,car,0.580,2158,1157,314,1203,347,0,0.000,0,0,0,0,
2422,car,0.531,2162,1296,317,1343,348,0,0.000,0,0,0,0,
2422,car,0.332,2167,1248,319,1284,344,0,0.000,0,0,0,0,
2423,car,0.716,2078,1429,322,1512,382,1,0.300,1460,348,1503,358,M
2423,car,0.462,2094,1383,325,1430,359,0,0.000,0,0,0,0,
2423,car,0.293,2106,1387,323,1446,364,0,0.000,0,0,0,0,
2423,car,0.499,2113,1366,323,1399,357,0,0.000,0,0,0,0,
2423,car,0.560,2126,1343,322,1382,352,0,0.000,0,0,0,0,
2423,car,0.629,2158,1158,315,1204,347,0,0.000,0,0,0,0,
2423,car,0.529,2162,1295,318,1342,348,0,0.000,0,0,0,0,
2423,car,0.325,2167,1248,319,1284,344,0,0.000,0,0,0,0,
2424,car,0.727,2078,1429,322,1513,382,1,0.300,1460,348,1503,358,M
2424,car,0.469,2094,1383,325,1430,359,0,0.000,0,0,0,0,
2424,car,0.263,2106,1386,324,1446,364,0,0.000,0,0,0,0,
2424,car,0.456,2113,1366,323,1398,357,0,0.000,0,0,0,0,
2424,car,0.555,2126,1342,322,1382,353,0,0.000,0,0,0,0,
2424,car,0.600,2158,1158,314,1206,348,0,0.000,0,0,0,0,
2424,car,0.519,2162,1295,318,1342,348,0,0.000,0,0,0,0,
2424,car,0.305,2167,1248,319,1283,344,0,0.000,0,0,0,0,
2425,car,0.725,2078,1429,322,1513,382,1,0.300,1460,348,1503,358,M
2425,car,0.455,2094,1382,325,1430,359,0,0.000,0,0,0,0,
2425,car,0.259,2106,1386,324,1445,365,0,0.000,0,0,0,0,
2425,car,0.465,2113,1365,323,1398,357,0,0.000,0,0,0,0,
2425,car,0.557,2126,1342,322,1382,353,0,0.000,0,0,0,0,
2425,car,0.562,2158,1159,316,1206,349,0,0.000,0,0,0,0,
2425,car,0.521,2162,1295,317,1342,348,0,0.000,0,0,0,0,
2425,car,0.317,2167,1247,319,1282,343,0,0.000,0,0,0,0,
2426,car,0.725,2078,1429,322,1513,382,1,0.300,1460,348,1503,358,M
2426,car,0.460,2094,1382,325,1430,359,0,0.000,0,0,0,0,
2426,car,0.268,2106,1386,324,1445,365,0,0.000,0,0,0,0,
2426,car,0.464,2113,1364,323,1397,357,0,0.000,0,0,0,0,
2426,car,0.554,2126,1343,322,1382,353,0,0.000,0,0,0,0,
2426,car,0.564,2158,1161,316,1207,349,0,0.000,0,0,0,0,
